"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
,"National Defense",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The National Defense budget function includes government spending on military and security activities regardless of the federal agency that oversees the individual federal programs.  The purpose of programs in this budget function is to provide for the common defense and security of the U.S.   National Defense is function 050 of the U.S. Budget. ",
"#","Deduction for overnight-travel expenses of National Guard and Reserve Members",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>An above-the-line deduction is available for un-reimbursed overnight travel, meals, and lodging expenses of National Guard and Reserve members. In order to qualify for the provision, members must have traveled more than 100 miles away from home and stayed overnight as part of an activity while on official duty.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,"Deduction for overnight-travel expenses of National Guard and Reserve Members",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,"Deduction for overnight-travel expenses of National Guard and Reserve Members",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,100,100,100,100,100,,,,,,,"Deduction for overnight-travel expenses of National Guard and Reserve Members",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"<50","<50","<50","<50",100,,,,,,"Deduction for overnight-travel expenses of National Guard and Reserve Members",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"<50",100,100,100,100,,,,,"Deduction for overnight-travel expenses of national guard and reserve members",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,100,100,100,100,100,,,,"Deduction for overnight-travel expenses of national guard and reserve members",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,100,100,100,100,100,,,"Deduction for overnight-travel expenses of national guard and reserve members",
"#","Exclusion of benefits and allowances to armed forces personnel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under the baseline tax system, all compensation, including dedicated payments and in-kind benefits, should be included in taxable income because they represent accretions to wealth that do not materially differ from cash wages. As an example, a rental voucher of $100 is (approximately) equal in value to $100 of cash income. In contrast to this treatment, certain housing and meals, in addition to other benefits provided military personnel, either in cash or in kind, as well as certain amounts of pay related to combat service, are excluded from income subject to tax. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
